state,url,secondary,tertiary,dateChecked,date,size
MN,https://covidtracking.com/screenshots/MN/MN-20200315-021800.png,false,false,2020-03-15T06:18:00.000Z,20200315,459405
MN,https://covidtracking.com/screenshots/MN/MN-20200315-163614.png,false,false,2020-03-15T20:36:14.000Z,20200315,458022
MN,https://covidtracking.com/screenshots/MN/MN-20200316-105835.png,false,false,2020-03-16T14:58:35.000Z,20200316,466266
MN,https://covidtracking.com/screenshots/MN/MN-20200316-230932.png,false,false,2020-03-17T03:09:32.000Z,20200317,474289
MN,https://covidtracking.com/screenshots/MN/MN-20200317-141325.png,false,false,2020-03-17T18:13:25.000Z,20200317,356000
MN,https://covidtracking.com/screenshots/MN/MN-20200317-180341.png,false,false,2020-03-17T22:03:41.000Z,20200317,356058
MN,https://covidtracking.com/screenshots/MN/MN-20200318-010338.png,false,false,2020-03-18T05:03:38.000Z,20200318,356058
MN,https://covidtracking.com/screenshots/MN/MN-20200318-141355.png,false,false,2020-03-18T18:13:55.000Z,20200318,374162
MN,https://covidtracking.com/screenshots/MN/MN-20200318-190443.png,false,false,2020-03-18T23:04:43.000Z,20200318,374162
MN,https://covidtracking.com/screenshots/MN/MN-20200319-010404.png,false,false,2020-03-19T05:04:04.000Z,20200319,374162
MN,https://covidtracking.com/screenshots/MN/MN-20200319-140557.png,false,false,2020-03-19T18:05:57.000Z,20200319,375522
MN,https://covidtracking.com/screenshots/MN/MN-20200319-190435.png,false,false,2020-03-19T23:04:35.000Z,20200319,372602
MN,https://covidtracking.com/screenshots/MN/MN-20200320-010426.png,false,false,2020-03-20T05:04:26.000Z,20200320,372602
MN,https://covidtracking.com/screenshots/MN/MN-20200320-140617.png,false,false,2020-03-20T18:06:17.000Z,20200320,379282
MN,https://covidtracking.com/screenshots/MN/MN-20200320-191414.png,false,false,2020-03-20T23:14:14.000Z,20200320,379282
MN,https://covidtracking.com/screenshots/MN/MN-20200321-010612.png,false,false,2020-03-21T05:06:12.000Z,20200321,379282
MN,https://covidtracking.com/screenshots/MN/MN-20200321-140629.png,false,false,2020-03-21T18:06:29.000Z,20200321,355872
MN,https://covidtracking.com/screenshots/MN/MN-20200321-190504.png,false,false,2020-03-21T23:05:04.000Z,20200321,355770
MN,https://covidtracking.com/screenshots/MN/MN-20200322-010457.png,false,false,2020-03-22T05:04:57.000Z,20200322,355770
MN,https://covidtracking.com/screenshots/MN/MN-20200322-140455.png,false,false,2020-03-22T18:04:55.000Z,20200322,357926
MN,https://covidtracking.com/screenshots/MN/MN-20200322-190615.png,false,false,2020-03-22T23:06:15.000Z,20200322,357926
MN,https://covidtracking.com/screenshots/MN/MN-20200323-010524.png,false,false,2020-03-23T05:05:24.000Z,20200323,357926
MN,https://covidtracking.com/screenshots/MN/MN-20200323-140736.png,false,false,2020-03-23T18:07:36.000Z,20200323,353321
