state,url,secondary,tertiary,dateChecked,date,size
AL,https://covidtracking.com/screenshots/AL/AL-20200315-021324.png,false,false,2020-03-15T06:13:24.000Z,20200315,903556
AL,https://covidtracking.com/screenshots/AL/AL-20200315-163235.png,false,false,2020-03-15T20:32:35.000Z,20200315,907088
AL,https://covidtracking.com/screenshots/AL/AL-20200316-105344.png,false,false,2020-03-16T14:53:44.000Z,20200316,881336
AL,https://covidtracking.com/screenshots/AL/AL-20200316-230618.png,false,false,2020-03-17T03:06:18.000Z,20200317,878642
AL,https://covidtracking.com/screenshots/AL/AL-20200317-140939.png,false,false,2020-03-17T18:09:39.000Z,20200317,883249
AL,https://covidtracking.com/screenshots/AL/AL-20200317-180025.png,false,false,2020-03-17T22:00:25.000Z,20200317,885588
AL,https://covidtracking.com/screenshots/AL/AL-20200318-010025.png,false,false,2020-03-18T05:00:25.000Z,20200318,884260
AL,https://covidtracking.com/screenshots/AL/AL-20200318-140132.png,false,false,2020-03-18T18:01:32.000Z,20200318,883543
AL,https://covidtracking.com/screenshots/AL/AL-20200318-190051.png,false,false,2020-03-18T23:00:51.000Z,20200318,876984
AL,https://covidtracking.com/screenshots/AL/AL-20200319-010032.png,false,false,2020-03-19T05:00:32.000Z,20200319,877025
AL,https://covidtracking.com/screenshots/AL/AL-20200319-140132.png,false,false,2020-03-19T18:01:32.000Z,20200319,853734
AL,https://covidtracking.com/screenshots/AL/AL-20200319-190030.png,false,false,2020-03-19T23:00:30.000Z,20200319,844528
AL,https://covidtracking.com/screenshots/AL/AL-20200320-010038.png,false,false,2020-03-20T05:00:38.000Z,20200320,844534
AL,https://covidtracking.com/screenshots/AL/AL-20200320-140035.png,false,false,2020-03-20T18:00:35.000Z,20200320,87003
AL,https://covidtracking.com/screenshots/AL/AL-20200320-190052.png,false,false,2020-03-20T23:00:52.000Z,20200320,93411
AL,https://covidtracking.com/screenshots/AL/AL-20200321-010043.png,false,false,2020-03-21T05:00:43.000Z,20200321,93119
AL,https://covidtracking.com/screenshots/AL/AL-20200321-140042.png,false,false,2020-03-21T18:00:42.000Z,20200321,92345
AL,https://covidtracking.com/screenshots/AL/AL-20200321-190029.png,false,false,2020-03-21T23:00:29.000Z,20200321,99190
AL,https://covidtracking.com/screenshots/AL/AL-20200322-010035.png,false,false,2020-03-22T05:00:35.000Z,20200322,99197
AL,https://covidtracking.com/screenshots/AL/AL-20200322-140034.png,false,false,2020-03-22T18:00:34.000Z,20200322,101405
AL,https://covidtracking.com/screenshots/AL/AL-20200322-190032.png,false,false,2020-03-22T23:00:32.000Z,20200322,99571
AL,https://covidtracking.com/screenshots/AL/AL-20200323-010033.png,false,false,2020-03-23T05:00:33.000Z,20200323,99725
AL,https://covidtracking.com/screenshots/AL/AL-20200323-140030.png,false,false,2020-03-23T18:00:30.000Z,20200323,99957
AL,https://covidtracking.com/screenshots/AL/AL-20200323-190038.png,false,false,2020-03-23T23:00:38.000Z,20200323,103825
AL,https://covidtracking.com/screenshots/AL/AL-20200324-010031.png,false,false,2020-03-24T05:00:31.000Z,20200324,103829
AL,https://covidtracking.com/screenshots/AL/AL-20200324-140034.png,false,false,2020-03-24T18:00:34.000Z,20200324,103259
AL,https://covidtracking.com/screenshots/AL/AL-20200324-190028.png,false,false,2020-03-24T23:00:28.000Z,20200324,114024
AL,https://covidtracking.com/screenshots/AL/AL-20200325-004343.png,false,false,2020-03-25T04:43:43.000Z,20200325,146887
AL,https://covidtracking.com/screenshots/AL/AL-20200325-140047.png,false,false,2020-03-25T18:00:47.000Z,20200325,149173
AL,https://covidtracking.com/screenshots/AL/AL-20200325-190052.png,false,false,2020-03-25T23:00:52.000Z,20200325,170831
